State,District,Taluka,Locality,Street,Landmark,Facility Name,Facility Type,Latitude,longitude,Region Indicator,Operational Status,Ownership Authority
Telangana,Mulugu,Mulug,Perur,PHC Road,Near Police Station,"Government Ayurvedic Dispensary, Perur (NRHM)",Ayurveda dispensary,18.5338059,80.3965691,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,Royyur,Chelpaka Road,Behind Grampanchath Office,"Government Ayurvedic Dispensary, Royyur (NRHM)",Ayurveda dispensary,18.4044373,80.3736231,Rural,Functional,State Government
Telangana,Mulugu,Venkatapur,Venkatapur,Thallapadu Road,Behind Police Station,"Government Ayurvedic Dispensary, Venkatapur (NRHM)",Ayurveda dispensary,18.2381534,79.9884129,Rural,Functional,State Government
Telangana,Mulugu,Venkatapuram,Edhira,PHC Road,PHC,"Government Homoeo Dispensary, Edhira (NRHM)",Homoeopathy dispensary,18.1348406,80.7297819,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,Eturnagaram,Tallagadda,Near MRO Office,"Government Homoeo Dispensary, Eturnagaram (Regular)",Homoeopathy dispensary,18.3259752,80.4209124,Rural,Functional,State Government
Telangana,Mulugu,Venkatapur,Narsapur,Bhulaxmi Street,Near  Bhulaxmi Temple,"Government Homoeo Dispensary, Narsapur (Regular)",Homoeopathy dispensary,18.2421474,79.8995968,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Chunchupally,Chunchupally,Beside Sub Centre,"Government Unani Dispensary, Chunchupally (Regular)",Unani  dispensary,18.209625,80.5977068,Rural,Functional,State Government
Telangana,Mulugu,Tadvai,Tadvai,PHC,in PHC,"Government Unani Dispensary, Tadvai (Regular)",Unani  dispensary,18.2325691,80.3142109,Rural,Functional,State Government
Telangana,Mulugu,Govindaraopet,PASRA,Main road,,Primary Health Centre  Pasra,Primary Health Centre,18.19392599,80.16652584,Rural,Functional,State Government
Telangana,Mulugu,Govindaraopet,,Main Road,Behind MPDO office,Primary Health Centre Govindaraopet,Primary Health Centre,18.197848,80.1302969,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Brahmanapally,Brahmanapally,Brahmanapally,"Primary Health Centre, Brahmanapally",Primary Health Centre,17.476061,78.587517,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Chunchupally,Main road  Chunchupally,,"Primary Health Centre, Chunchupally",Primary Health Centre,18.2245235,80.5716199,Rural,Functional,State Government
Telangana,Mulugu,Venkatapuram,,Road Side,Agricalture,"Primary Health Centre, Edira",Primary Health Centre,18.11265287,80.74998379,Rural,Functional,State Government
Telangana,Mulugu,Tadvai,kodishala,kodishala,,"Primary Health Centre, Kodishala",Primary Health Centre,18.0811823,80.2425869,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Managapet,,Near MPDO Managapet  office,"Primary Health Centre, Mangapet",Primary Health Centre,18.2483287,80.5188396,Rural,Functional,State Government
Telangana,Mulugu,Tadvai,Tadvai,Tadvai,Near Govt Jr College,"Primary Health Centre, Tadvai",Primary Health Centre,18.2379928,80.3129541,Rural,Functional,State Government
Telangana,Mulugu,Venkatapur,"Thallapadu , Venkatapur",Main road,Behind Police station,"Primary Health Centre, Venkatapur",Primary Health Centre,18.221859,79.6698569,Rural,Functional,State Government
Telangana,Mulugu,Venkatapuram,,Mro Office Oppsit,Wazeedu,"Primary Health Centre, Wazeedu",Primary Health Centre,18.5511354,80.4024406,Rural,Functional,State Government
Telangana,Mulugu,Govindaraopet,Project Nagar,mainroad,Ashrama highschool,SubCentre  Projectnagar,SubCentre,18.2475845,80.1920398,Rural,Functional,State Government
Telangana,Mulugu,Govindaraopet,Bussapur,CoolBazar,Near UP School,SubCentre Bussapur,SubCentre,18.1782806,80.0779376,Rural,Functional,State Government
Telangana,Mulugu,Govindaraopet,Chalvai,Ganji Rani Bazar,Main Road,SubCentre Chalvai,SubCentre,18.2050563,80.0995833,Rural,Functional,State Government
Telangana,Mulugu,Govindaraopet,Dhumpelligudem,Ram Nagar Road,Opp.G.P,SubCentre Dumpalligudem,SubCentre,18.1733342,80.1240154,Rural,Functional,State Government
Telangana,Mulugu,Govindaraopet,Gandhinagar,mainroad,primary school,SubCentre Gandhinagar,SubCentre,18.17358067,80.15737533,Rural,Functional,State Government
Telangana,Mulugu,Govindaraopet,Govindaraopet S/c,Old MRO street,jr.college,SubCentre Govindraopet,SubCentre,18.197848,80.1302969,Rural,Functional,State Government
Telangana,Mulugu,Govindaraopet,Lakanavaram,Mainroad,Mainroad,SubCentre Laknavaram,SubCentre,18.15441557,80.10453701,Rural,Functional,State Government
Telangana,Mulugu,Govindaraopet,Pasra,pathur,Bodrai,SubCentre Pasra,SubCentre,18.19392599,80.16652584,Rural,Functional,State Government
Telangana,Mulugu,Govindaraopet,Rampoor,Teachers colony,Teachers colony,SubCentre Rampur,SubCentre,18.15559816,80.13729095,Rural,Functional,State Government
Telangana,Mulugu,Govindaraopet,Rangapur,Sc colony,Near Hanman Temple,SubCentre Rangapur,SubCentre,18.21015161,80.08557797,Rural,Functional,State Government
Telangana,Mulugu,Venkatapuram,,Road Side,School,"SubCentre, Alubaka",SubCentre,18.2041589,80.672822,Rural,Functional,State Government
Telangana,Mulugu,Tadvai,Beerelly,Beerelly,Beerelly,"SubCentre, Beerelly",SubCentre,18.1024302,80.4319567,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Bixampet,BC Ward,Near GP Bixampet,"SubCentre, Bixampet",SubCentre,18.2105277,80.5111976,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Bornarsapur,Churchstreet,Near church,"SubCentre, Bornarsapur",SubCentre,18.2470681,80.5230077,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Brahmanapally,Katnigudem Road,"Near Irrigation Office, Brahmanpally","SubCentre, Brahmanapally",SubCentre,18.1445682,80.6319978,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Cherupally,Main center,Near GP Cherupally,"SubCentre, Cherupally",SubCentre,18.2228876,80.5237024,Rural,Functional,State Government
Telangana,Mulugu,Venkatapuram,,Main Road,Chokala,"SubCentre, Chokkala",SubCentre,18.28906687,80.59173882,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Chunchupally,Near old Panchyath Office,Near old Panchyath Office,"SubCentre, Chunchupally",SubCentre,18.2245235,80.5716199,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Domeda,Near Anjaneya temple,Near Anjaneya temple,"SubCentre, Domeda",SubCentre,18.1156479,80.6032024,Rural,Functional,State Government
Telangana,Mulugu,Venkatapuram,,Road Side,Near School Line,"SubCentre, Edira",SubCentre,18.1129569,80.7519272,Rural,Functional,State Government
Telangana,Mulugu,Tadvai,Gangaram,Gangaram,Gangaram,"SubCentre, Gangaram",SubCentre,18.1831807,80.3749122,Rural,Functional,State Government
Telangana,Mulugu,Venkatapur,Gurrampet,Main road,Gram panchayath,"SubCentre, Gurrampet",SubCentre,18.3601696,79.926266,Rural,Functional,State Government
Telangana,Mulugu,Venkatapur,Jawahar Nagar,Main road,Gram panchayath,"SubCentre, Jawaharnagar",SubCentre,18.2150957,80.0248477,Rural,Functional,State Government
Telangana,Mulugu,Tadvai,Kalwapalli,kalwapally,kalwapally,"SubCentre, Kalvapally",SubCentre,18.3482276,80.188204,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Kamalapur,Near watertank,Sai baba temple,"SubCentre, Kamalapur",SubCentre,18.2642799,80.4854873,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Kamalapu,Guddelugulapally,Near ZPPSS kamaalpur,"SubCentre, Kamalapur - I",SubCentre,18.2642799,80.4854873,Rural,Functional,State Government
Telangana,Mulugu,Tadvai,Katapur,Mazid Road,Mazid,"SubCentre, Katapoor",SubCentre,18.1615973,80.3978738,Rural,Functional,State Government
Telangana,Mulugu,Tadvai,kodishala,kodishala,kodishala,"SubCentre, Kodishala",SubCentre,18.0811823,80.2425869,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Komatipally,GP Road,Near GP Komatipally,"SubCentre, Komatipally",SubCentre,18.2159607,80.4802748,Rural,Functional,State Government
Telangana,Mulugu,Venkatapur,Laxmidevipet,Main road,Gram panchayath,"SubCentre, Laxmidevipeta",SubCentre,18.2971041,79.9624658,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Malluru,"Near APGV bank, Mallur","Near APGV bank, Mallur","SubCentre, Malluru",SubCentre,18.2188043,80.5598167,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Mangapet,Muthyalamma street,Near ZPPSS Mangapet,"SubCentre, Mangapet",SubCentre,18.2483287,80.5188396,Rural,Functional,State Government
Telangana,Mulugu,Venkatapuram,venkatapuram,Ed Palli Road,School,"SubCentre, Marikala",SubCentre,18.2908052,80.5466229,Rural,Functional,State Government
Telangana,Mulugu,Tadvai,Medaram,Reddygudem,AWC Center,"SubCentre, Medaram",SubCentre,18.3223137,80.2404959,Rural,Functional,State Government
Telangana,Mulugu,Venkatapur,Nallakunta,Main road,Gram panchayath,"SubCentre, Nallagunta",SubCentre,18.2642385,79.9696277,Rural,Functional,State Government
Telangana,Mulugu,Tadvai,Narlapur,Narlapur,Narlapur,"SubCentre, Narlapur",SubCentre,18.3094118,80.2035463,Rural,Functional,State Government
Telangana,Mulugu,Tadvai,Narsapur,Narsapur,Near Cheruvu,"SubCentre, Narsapoor",SubCentre,18.2569965,80.5160608,Rural,Functional,State Government
Telangana,Mulugu,Venkatapur,Narsapur,Main road,Gram panchayath,"SubCentre, Narsapur",SubCentre,18.2569965,80.5160608,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Narsimha Sagar,"Near Gp Office, Narasinhasagar","Near Gp Office, Narasinhasagar","SubCentre, Narsimha Sagar",SubCentre,18.17537474,80.526824,Rural,Functional,State Government
Telangana,Mulugu,Venkatapuram,,Wazeedu Line,Aww Center,"SubCentre, Nugur",SubCentre,18.33896517,80.55403233,Rural,Functional,State Government
Telangana,Mulugu,Venkatapur,Palampet,Main road,Gram panchayath,"SubCentre, Palampet",SubCentre,18.2678573,79.9409555,Rural,Functional,State Government
Telangana,Mulugu,Venkatapuram,,Erapa	Nageswara Rao,Mottlagudem,"SubCentre, Pamunuru",SubCentre,18.3942233,80.6188156,Rural,Functional,Others
Telangana,Mulugu,Venkatapur,Peddapur,Main Road,Gram panchayath,"SubCentre, Peddapur",SubCentre,18.3810459,79.9052768,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Rajupeta,Deva nagar road,Deva nagar road,"SubCentre, Rajupeta",SubCentre,18.1657527,80.6223492,Rural,Functional,State Government
Telangana,Mulugu,Tadvai,Rangapur,ZPSS School,ZPSS School,"SubCentre, Rangapur",SubCentre,17.5473337,79.5294318,Rural,Functional,State Government
Telangana,Mulugu,Venkatapuram,,Near School,,"SubCentre, Rangaraipuram",SubCentre,18.30661797,80.54956913,Rural,Functional,State Government
Telangana,Mulugu,Tadvai,Tadvai,"PHC Road, Tadvai",PHC Tadvai,"SubCentre, Tadvai",SubCentre,18.2379928,80.3129541,Rural,Functional,State Government
Telangana,Mulugu,Mangapet,Thimmapet,Main center,Near MPPSS Thimmampet,"SubCentre, Thimmapet",SubCentre,18.219889,80.530668,Rural,Functional,State Government
Telangana,Mulugu,Venkatapur,Thimmapur,Main road,Gram panchayath,"SubCentre, Thimmapur",SubCentre,18.314522,79.97250557,Rural,Functional,State Government
Telangana,Mulugu,Venkatapuram,venkatapuram,Thippapuram,Near School,"SubCentre, Thippapuram",SubCentre,18.1152642,80.9235387,Rural,Functional,State Government
Telangana,Mulugu,Venkatapuram,,Road side,,"SubCentre, Veerabhadraram",SubCentre,18.27801376,80.64672947,Rural,Functional,Others
Telangana,Mulugu,Venkatapur,Venkatapur,Main road,Near A.W.Center,"SubCentre, Venkatapur",SubCentre,18.221859,79.6698569,Rural,Functional,State Government
Telangana,Mulugu,Venkatapuram,,,Bus stop,"SubCentre, Venkatapuram",SubCentre,18.30270656,80.55126429,Rural,Functional,Others
Telangana,Mulugu,Eturnagaram,Eturnagaram,Eturnagaram,Eturnagaram,"Community Health Centre,  Eturnagaram",Community Health Center,18.3378112,80.4298704,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,Kannaigudem,,Tribal welfare Boys hostel,Primary Health Centre Kannaigudem,Primary Health Centre,18.1567015,80.0363766,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,Chelpaka,,Near School,Primary Health Centre Royyur,Primary Health Centre,18.3839432,80.427784,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,AK Ghanpur,Ekkela Road,Ekkela Road,SubCentre  AK Ghanpur 1,SubCentre,18.3900141,80.3954388,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,AK Ghanpur,Teegalavi road,opposite MPDO office,SubCentre  AK Ghanpur 2,SubCentre,18.3900141,80.3954388,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,Chinnaboinapally,Peruakalawada,DNT School,SubCentre  Chinnaboinapally,SubCentre,18.288747,80.3954388,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,Kannaigudem,Kannaigudem,Kannaigudem,SubCentre  Kannigudem,SubCentre,18.1567015,80.0363766,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,AK Ghanpur,Ramlayam Street,Ramlayam Street,SubCentre AK Ghanpur 3,SubCentre,18.3900141,80.3954388,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,Chelpaka,Church Road,Near Church,SubCentre Chelpaka,SubCentre,18.406008,80.3707367,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,Eturnagaram,Odawada,Govt DRUG Dipsencary,SubCentre Eturnagaram,SubCentre,18.3378112,80.4298704,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,Gogupally,Gogupally,Gogupally,SubCentre Gogupally,SubCentre,18.2788272,80.4170037,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,Kanthanpally,Kanthanpally,Near School,SubCentre Kanthanpally,SubCentre,18.4530084,80.4145692,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,Kondai,Kondai,Kondai,SubCentre Kondai,SubCentre,18.3743729,80.3115612,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,Rajannapet,Rajannapet,Laxmidevi temple,SubCentre Rajannapet,SubCentre,18.5645264,80.3268812,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,Royyur,Ramalayam Street,BC ward,SubCentre Royyur,SubCentre,18.3839432,80.427784,Rural,Functional,State Government
Telangana,Mulugu,Eturnagaram,Sarvai,Sarvai,Near AWC,SubCentre Sarvai,SubCentre,18.4915344,80.3279257,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Mulug,Mulug,Mulug,"Community Health Centre, Mulug",Community Health Center,18.1932372,79.9413676,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Rainigudem,,Near vaternity hospital,"Primary Health Centre, Rainigudem",Primary Health Centre,18.1381427,80.0388219,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Bandarupalli,Main Road,BC WADA,"SubCentre, Bandarupally",SubCentre,18.21345363,79.9270153,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Devnagar,Main Road,ARE WADA,"SubCentre, Devanagar",SubCentre,18.1003478,79.8765835,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Incherla,Main Road,NEAR SCHOOL,"SubCentre, Incherla",SubCentre,18.2187639,79.9829117,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Jakaram,Main Road,KAPUWADA,"SubCentre, Jakaram",SubCentre,18.1785095,79.8863823,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Jangalapally,Main Road,BC WADA,"SubCentre, Jangalapally",SubCentre,18.1953937,79.98400688,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Kannaigudem,Main Road,NEAR SCHOOL,"SubCentre, Kannaigudem",SubCentre,18.15702542,80.03602027,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Kothur,Main Road,NEAR SCHOOL,"SubCentre, Kothur",SubCentre,18.13031351,80.02923012,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Madanapally,Main Road,SC WADA,"SubCentre, Madanpally",SubCentre,18.1665129,79.9367587,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Mallampalli,Main Road,BC WADA,"SubCentre, Mallampally",SubCentre,18.1142858,79.8492812,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Mulugu,Main Road,MRO ROAD,"SubCentre, Mulugu",SubCentre,18.1932372,79.9413676,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Pandikunta,Main Road,BC WADA,"SubCentre, Pandhikunta",SubCentre,18.1379823,79.8888318,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Pattipally,Main Road,BUS STAND,"SubCentre, Pathipally",SubCentre,18.1304684,79.9759204,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Ramchandrapuram,Main Road,REDDY WADA,"SubCentre, Ramchandrapur",SubCentre,18.1166918,79.9087754,Rural,Functional,State Government
Telangana,Mulugu,Mulug,Sarwapur,Main Road,BOD RAI,"SubCentre, Sarvapur",SubCentre,18.12497064,80.06831168,Rural,Functional,State Government
Telangana,Mulugu,Wajedu,,Main Road,School,"Primary Health Centre, Peruru",Primary Health Centre,18.5299113,80.3964824,Rural,Functional,State Government
Telangana,Mulugu,Wajedu,,Ragulapadu,Aww Center,"SubCentre, Cherukuru",SubCentre,18.4897989,80.4451687,Rural,Functional,State Government
Telangana,Mulugu,Wajedu,,Bhuvanapalli,Near School Line,"SubCentre, Dharmavaram",SubCentre,18.5117419,80.4145692,Rural,Functional,State Government
Telangana,Mulugu,Wajedu,School,,Main Road,"SubCentre, Gummadidoddi (Peddagollagudem)",SubCentre,18.4520441,80.5118923,Rural,Functional,State Government
Telangana,Mulugu,Wajedu,,Main Road,Near School Line,"SubCentre, Jagannadhapuram",SubCentre,18.43059627,80.51356316,Rural,Functional,State Government
Telangana,Mulugu,Wajedu,,Main Road,SCHOOL LINE,"SubCentre, Peddagangaram",SubCentre,18.5300727,80.40728331,Rural,Functional,State Government
Telangana,Mulugu,Wajedu,,Aww Center,,"SubCentre, Penugollu",SubCentre,18.52604429,80.56999683,Rural,Functional,State Government
Telangana,Mulugu,Wajedu,,School,Peruru Peta,"SubCentre, Peruru",SubCentre,18.52982855,80.39591074,Rural,Functional,State Government
Telangana,Mulugu,Wajedu,,Main Road,School,"SubCentre, Pragallapalli",SubCentre,18.3851936,80.5257863,Rural,Functional,State Government
Telangana,Mulugu,Wajedu,,Phc Back side,Phc Line,"SubCentre, Wazeedu",SubCentre,18.5511354,80.4024406,Rural,Functional,State Government
Telangana,Nagarkurnool,Amrabad,Amrabad,MAIN ROAD,SRISAILAM ROAD,"Community Health Center, Amrabad",Community Health Center,16.375464,78.82958216,Rural,Functional,State Government
Telangana,Nagarkurnool,Nagarkurnool,Nagarkurnool,Main Road,Santha Bazar Road,"District Hospital, Nagarkurnool",Sub-District Hospital,16.48475744,78.31718371,Urban,Functional,State Government
Telangana,Nagarkurnool,Charakonda,Charakonda mandal,SC Colony,Opp Police Station,"Government Ayurvedic Dispensary, Charakonda",Ayurveda dispensary,16.688,78.7065,Rural,Functional,State Government
Telangana,Nagarkurnool,Thimmajipet,Gorita village,Gram Panchayat Road,SC Community Hall,"Government Ayurvedic Dispensary, Gorita",Ayurveda dispensary,16.62149,78.15984,Rural,Functional,State Government
Telangana,Nagarkurnool,Nagarkurnool,Karvanga,Gram Panchayat Road,Gram Panchayat Building,"Government Ayurvedic Dispensary, Karvanaga",Ayurveda dispensary,16.4802,78.4221,Rural,Functional,State Government
Telangana,Nagarkurnool,Amrabad,Nagarkurnool,Mannanor,PHC Premises,"Government Ayurvedic Dispensary, Mannanur",Ayurveda dispensary,16.366175,78.758061,Rural,Functional,State Government
